시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
전라남도,해남군,의료,남자,70-74세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
전라남도,해남군,의료,남자,75-79세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
전라남도,해남군,의료,남자,85세이상,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,해남군,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,해남군,의료,여자,65-69세,*,0 ,*,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,해남군,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,해남군,의료,여자,75-79세,5 ,0 ,0 ,0 ,*,0 ,0 ,*,0 ,0 
전라남도,해남군,의료,여자,80-84세,9 ,0 ,0 ,*,*,*,0 ,0 ,0 ,0 
전라남도,해남군,의료,여자,85세이상,22 ,0 ,*,*,14 ,*,0 ,*,0 ,0 
전라남도,해남군,감경,남자,65세미만,17 ,0 ,*,5 ,5 ,*,0 ,*,*,0 
전라남도,해남군,감경,남자,65-69세,36 ,0 ,*,8 ,16 ,*,*,0 ,*,*
전라남도,해남군,감경,남자,70-74세,37 ,*,*,7 ,18 ,6 ,0 ,0 ,0 ,*
전라남도,해남군,감경,남자,75-79세,78 ,*,*,18 ,32 ,14 ,*,0 ,*,*
전라남도,해남군,감경,남자,80-84세,121 ,0 ,*,34 ,49 ,28 ,*,*,0 ,0 
전라남도,해남군,감경,남자,85세이상,131 ,*,10 ,22 ,73 ,23 ,*,0 ,*,0 
전라남도,해남군,감경,여자,65세미만,14 ,0 ,*,*,*,*,*,*,0 ,0 
전라남도,해남군,감경,여자,65-69세,27 ,0 ,*,*,9 ,*,*,0 ,*,0 
전라남도,해남군,감경,여자,70-74세,97 ,*,*,21 ,41 ,14 ,6 ,*,0 ,*
전라남도,해남군,감경,여자,75-79세,209 ,7 ,9 ,32 ,95 ,42 ,5 ,*,*,*
전라남도,해남군,감경,여자,80-84세,514 ,8 ,21 ,88 ,254 ,100 ,17 ,*,*,0 
전라남도,해남군,감경,여자,85세이상,760 ,20 ,44 ,167 ,387 ,110 ,12 ,*,*,0 
전라남도,영암군,일반,남자,65세미만,5 ,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,영암군,일반,남자,65-69세,31 ,*,*,*,6 ,*,0 ,8 ,*,*
전라남도,영암군,일반,남자,70-74세,35 ,*,*,*,12 ,*,*,*,*,*
전라남도,영암군,일반,남자,75-79세,76 ,0 ,*,10 ,24 ,*,*,9 ,*,*
전라남도,영암군,일반,남자,80-84세,105 ,0 ,*,11 ,40 ,11 ,*,6 ,8 ,6 
전라남도,영암군,일반,남자,85세이상,136 ,0 ,5 ,13 ,61 ,6 ,*,17 ,6 ,5 
전라남도,영암군,일반,여자,65세미만,5 ,0 ,0 ,*,0 ,0 ,0 ,*,0 ,*
전라남도,영암군,일반,여자,65-69세,52 ,*,0 ,*,10 ,*,*,12 ,*,5 
전라남도,영암군,일반,여자,70-74세,66 ,0 ,*,*,17 ,6 ,*,9 ,*,*
전라남도,영암군,일반,여자,75-79세,176 ,*,0 ,18 ,42 ,17 ,8 ,13 ,20 ,10 
전라남도,영암군,일반,여자,80-84세,268 ,*,8 ,28 ,86 ,22 ,11 ,35 ,19 ,*
전라남도,영암군,일반,여자,85세이상,294 ,8 ,12 ,46 ,125 ,24 ,7 ,19 ,7 ,8 
전라남도,영암군,기초,남자,65세미만,21 ,0 ,*,*,*,0 ,0 ,*,*,*
전라남도,영암군,기초,남자,65-69세,32 ,*,*,*,14 ,*,0 ,*,*,*
전라남도,영암군,기초,남자,70-74세,23 ,0 ,0 ,*,11 ,*,0 ,*,0 ,*
전라남도,영암군,기초,남자,75-79세,14 ,0 ,*,*,*,*,*,*,*,*
전라남도,영암군,기초,남자,80-84세,14 ,*,*,*,*,*,*,*,*,*
전라남도,영암군,기초,남자,85세이상,*,0 ,0 ,0 ,*,0 ,*,0 ,0 ,0 
전라남도,영암군,기초,여자,65세미만,5 ,0 ,*,0 ,*,0 ,0 ,*,0 ,0 
전라남도,영암군,기초,여자,65-69세,18 ,*,0 ,*,7 ,*,0 ,*,*,*
전라남도,영암군,기초,여자,70-74세,22 ,*,*,*,8 ,*,0 ,*,*,0 
전라남도,영암군,기초,여자,75-79세,51 ,*,*,6 ,22 ,*,*,*,*,*
전라남도,영암군,기초,여자,80-84세,43 ,0 ,*,11 ,21 ,*,*,*,*,0 
전라남도,영암군,기초,여자,85세이상,74 ,*,6 ,14 ,37 ,*,0 ,*,*,*
전라남도,영암군,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,영암군,의료,남자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,영암군,의료,남자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,영암군,의료,남자,80-84세,*,0 ,0 ,0 ,*,*,0 ,0 ,0 ,0 
전라남도,영암군,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,영암군,의료,여자,65-69세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
전라남도,영암군,의료,여자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
전라남도,영암군,의료,여자,75-79세,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,영암군,의료,여자,80-84세,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,영암군,의료,여자,85세이상,18 ,0 ,0 ,5 ,8 ,*,0 ,0 ,*,0 
전라남도,영암군,감경,남자,65세미만,11 ,*,0 ,6 ,*,*,*,0 ,0 ,0 
전라남도,영암군,감경,남자,65-69세,23 ,*,*,7 ,9 ,*,0 ,0 ,0 ,0 
전라남도,영암군,감경,남자,70-74세,28 ,0 ,*,6 ,10 ,5 ,*,0 ,0 ,*
전라남도,영암군,감경,남자,75-79세,45 ,0 ,*,8 ,28 ,*,*,0 ,*,0 
전라남도,영암군,감경,남자,80-84세,79 ,0 ,5 ,16 ,46 ,10 ,*,0 ,0 ,0 
전라남도,영암군,감경,남자,85세이상,102 ,*,5 ,25 ,58 ,8 ,*,*,*,*
전라남도,영암군,감경,여자,65세미만,8 ,*,0 ,5 ,*,0 ,0 ,*,0 ,0 
전라남도,영암군,감경,여자,65-69세,27 ,0 ,0 ,*,15 ,*,*,*,*,0 
전라남도,영암군,감경,여자,70-74세,44 ,*,*,5 ,28 ,*,*,*,0 ,0 
전라남도,영암군,감경,여자,75-79세,112 ,*,*,15 ,58 ,13 ,*,*,0 ,0 
전라남도,영암군,감경,여자,80-84세,315 ,9 ,18 ,55 ,168 ,35 ,*,5 ,*,0 
전라남도,영암군,감경,여자,85세이상,563 ,16 ,29 ,140 ,307 ,54 ,6 ,*,*,0 
전라남도,무안군,일반,남자,65세미만,12 ,*,0 ,*,0 ,0 ,0 ,*,*,*
전라남도,무안군,일반,남자,65-69세,25 ,*,*,*,7 ,*,0 ,5 ,*,*
전라남도,무안군,일반,남자,70-74세,57 ,0 ,5 ,6 ,13 ,7 ,*,8 ,*,0 
전라남도,무안군,일반,남자,75-79세,82 ,*,*,10 ,29 ,*,*,13 ,8 ,*
전라남도,무안군,일반,남자,80-84세,130 ,*,*,21 ,39 ,15 ,*,16 ,9 ,6 
전라남도,무안군,일반,남자,85세이상,97 ,0 ,*,12 ,41 ,8 ,*,*,7 ,*
전라남도,무안군,일반,여자,65세미만,13 ,*,*,0 ,*,0 ,0 ,*,*,*
전라남도,무안군,일반,여자,65-69세,44 ,0 ,*,0 ,10 ,*,0 ,5 ,8 ,*
전라남도,무안군,일반,여자,70-74세,96 ,*,*,5 ,18 ,7 ,5 ,15 ,12 ,8 
전라남도,무안군,일반,여자,75-79세,209 ,*,*,11 ,56 ,25 ,6 ,32 ,24 ,7 
전라남도,무안군,일반,여자,80-84세,284 ,*,12 ,31 ,99 ,36 ,9 ,21 ,16 ,7 
전라남도,무안군,일반,여자,85세이상,318 ,5 ,16 ,55 ,143 ,21 ,*,17 ,14 ,*
전라남도,무안군,기초,남자,65세미만,31 ,*,*,9 ,7 ,*,*,*,*,*
전라남도,무안군,기초,남자,65-69세,33 ,0 ,*,*,*,*,5 ,5 ,*,*
전라남도,무안군,기초,남자,70-74세,36 ,*,*,*,13 ,*,7 ,*,*,*
전라남도,무안군,기초,남자,75-79세,22 ,0 ,*,5 ,5 ,*,*,0 ,*,0 
전라남도,무안군,기초,남자,80-84세,15 ,0 ,*,*,5 ,*,*,0 ,*,*
전라남도,무안군,기초,남자,85세이상,12 ,0 ,*,*,6 ,*,0 ,0 ,0 ,0 
전라남도,무안군,기초,여자,65세미만,10 ,0 ,*,*,*,*,0 ,*,0 ,0 
전라남도,무안군,기초,여자,65-69세,29 ,0 ,*,*,14 ,0 ,*,*,0 ,0 
전라남도,무안군,기초,여자,70-74세,29 ,*,*,6 ,9 ,*,*,0 ,*,*
전라남도,무안군,기초,여자,75-79세,64 ,*,*,9 ,21 ,8 ,*,5 ,*,*
전라남도,무안군,기초,여자,80-84세,55 ,0 ,*,8 ,30 ,6 ,*,*,0 ,0 
전라남도,무안군,기초,여자,85세이상,83 ,*,7 ,23 ,40 ,7 ,0 ,0 ,*,0 
전라남도,무안군,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,무안군,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,무안군,의료,남자,70-74세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
전라남도,무안군,의료,남자,75-79세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,무안군,의료,남자,80-84세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
전라남도,무안군,의료,남자,85세이상,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,무안군,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,무안군,의료,여자,65-69세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,*,0 
전라남도,무안군,의료,여자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
전라남도,무안군,의료,여자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,*
전라남도,무안군,의료,여자,80-84세,10 ,0 ,0 ,*,*,0 ,0 ,*,0 ,0 
전라남도,무안군,의료,여자,85세이상,23 ,*,*,5 ,11 ,*,0 ,*,0 ,0 
전라남도,무안군,감경,남자,65세미만,11 ,0 ,0 ,*,*,*,0 ,0 ,0 ,0 
전라남도,무안군,감경,남자,65-69세,28 ,0 ,*,*,12 ,*,*,*,0 ,*
전라남도,무안군,감경,남자,70-74세,44 ,*,*,5 ,24 ,7 ,0 ,0 ,*,0 
전라남도,무안군,감경,남자,75-79세,89 ,*,6 ,17 ,45 ,13 ,*,0 ,0 ,0 
전라남도,무안군,감경,남자,80-84세,111 ,0 ,6 ,22 ,65 ,14 ,*,0 ,0 ,0 
전라남도,무안군,감경,남자,85세이상,110 ,*,*,21 ,64 ,13 ,5 ,0 ,0 ,0 
전라남도,무안군,감경,여자,65세미만,16 ,*,*,*,9 ,0 ,0 ,0 ,0 ,0 
전라남도,무안군,감경,여자,65-69세,24 ,0 ,0 ,6 ,14 ,0 ,*,0 ,0 ,*
전라남도,무안군,감경,여자,70-74세,55 ,*,*,10 ,25 ,10 ,*,*,*,0 
전라남도,무안군,감경,여자,75-79세,209 ,*,7 ,21 ,113 ,36 ,11 ,0 ,*,0 
전라남도,무안군,감경,여자,80-84세,370 ,*,19 ,72 ,196 ,58 ,13 ,0 ,*,*
전라남도,무안군,감경,여자,85세이상,626 ,17 ,34 ,144 ,362 ,52 ,*,0 ,0 ,0 
전라남도,함평군,일반,남자,65세미만,*,0 ,0 ,*,0 ,0 ,0 ,*,*,0 
전라남도,함평군,일반,남자,65-69세,23 ,*,0 ,*,*,0 ,0 ,8 ,*,*
전라남도,함평군,일반,남자,70-74세,43 ,*,0 ,6 ,13 ,*,*,*,*,*
전라남도,함평군,일반,남자,75-79세,40 ,0 ,0 ,7 ,12 ,*,0 ,*,*,*
전라남도,함평군,일반,남자,80-84세,92 ,*,*,16 ,27 ,8 ,*,6 ,10 ,*
전라남도,함평군,일반,남자,85세이상,93 ,0 ,*,10 ,36 ,11 ,*,6 ,8 ,*
전라남도,함평군,일반,여자,65세미만,7 ,*,0 ,0 ,0 ,0 ,0 ,*,*,0 
전라남도,함평군,일반,여자,65-69세,31 ,0 ,0 ,*,*,*,*,7 ,6 ,*
전라남도,함평군,일반,여자,70-74세,74 ,*,0 ,*,15 ,5 ,*,19 ,12 ,*
전라남도,함평군,일반,여자,75-79세,148 ,0 ,*,7 ,40 ,11 ,*,21 ,21 ,*
전라남도,함평군,일반,여자,80-84세,225 ,*,9 ,31 ,65 ,20 ,10 ,20 ,21 ,7 
전라남도,함평군,일반,여자,85세이상,285 ,*,13 ,44 ,121 ,23 ,5 ,29 ,9 ,6 
전라남도,함평군,기초,남자,65세미만,26 ,*,0 ,*,8 ,*,0 ,*,*,*
전라남도,함평군,기초,남자,65-69세,28 ,0 ,0 ,5 ,12 ,*,*,*,*,*
전라남도,함평군,기초,남자,70-74세,18 ,0 ,*,*,6 ,*,*,*,*,0 
전라남도,함평군,기초,남자,75-79세,11 ,0 ,0 ,*,*,*,*,*,0 ,*
전라남도,함평군,기초,남자,80-84세,8 ,0 ,*,*,*,0 ,0 ,*,0 ,*
전라남도,함평군,기초,남자,85세이상,9 ,0 ,0 ,*,*,0 ,0 ,0 ,*,0 
전라남도,함평군,기초,여자,65세미만,6 ,0 ,0 ,*,*,*,0 ,*,0 ,0 
전라남도,함평군,기초,여자,65-69세,28 ,0 ,*,5 ,5 ,5 ,*,*,*,*
전라남도,함평군,기초,여자,70-74세,27 ,0 ,*,*,11 ,*,0 ,0 ,5 ,*
전라남도,함평군,기초,여자,75-79세,34 ,0 ,*,5 ,12 ,*,*,*,*,*
전라남도,함평군,기초,여자,80-84세,37 ,*,*,7 ,11 ,*,*,*,0 ,0 
전라남도,함평군,기초,여자,85세이상,53 ,*,*,14 ,24 ,*,*,*,0 ,0 
전라남도,함평군,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,함평군,의료,남자,65-69세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
전라남도,함평군,의료,남자,75-79세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,함평군,의료,남자,80-84세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
전라남도,함평군,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,함평군,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,*,*,0 ,0 ,0 
전라남도,함평군,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,함평군,의료,여자,75-79세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
전라남도,함평군,의료,여자,80-84세,*,*,0 ,0 ,*,0 ,0 ,0 ,*,0 
전라남도,함평군,의료,여자,85세이상,14 ,0 ,0 ,*,8 ,*,0 ,*,0 ,0 
전라남도,함평군,감경,남자,65세미만,9 ,*,0 ,*,*,0 ,0 ,0 ,0 ,*
전라남도,함평군,감경,남자,65-69세,11 ,0 ,0 ,6 ,*,0 ,0 ,0 ,0 ,0 
전라남도,함평군,감경,남자,70-74세,30 ,0 ,*,*,21 ,*,0 ,0 ,0 ,0 
전라남도,함평군,감경,남자,75-79세,44 ,0 ,*,6 ,25 ,8 ,*,0 ,0 ,0 
전라남도,함평군,감경,남자,80-84세,81 ,0 ,9 ,14 ,42 ,7 ,*,*,0 ,0 
전라남도,함평군,감경,남자,85세이상,115 ,*,5 ,19 ,65 ,20 ,*,0 ,0 ,0 
전라남도,함평군,감경,여자,65세미만,*,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,함평군,감경,여자,65-69세,22 ,*,*,*,9 ,*,*,*,*,0 
전라남도,함평군,감경,여자,70-74세,36 ,0 ,0 ,6 ,16 ,*,*,0 ,*,0 
전라남도,함평군,감경,여자,75-79세,122 ,*,*,16 ,66 ,22 ,5 ,*,*,*
전라남도,함평군,감경,여자,80-84세,312 ,*,10 ,54 ,174 ,48 ,*,*,0 ,0 
전라남도,함평군,감경,여자,85세이상,516 ,16 ,30 ,97 ,305 ,46 ,8 ,*,0 ,0 
전라남도,영광군,일반,남자,65세미만,7 ,0 ,0 ,0 ,*,0 ,0 ,*,*,*
전라남도,영광군,일반,남자,65-69세,44 ,*,*,*,9 ,*,*,8 ,*,*
전라남도,영광군,일반,남자,70-74세,42 ,0 ,0 ,*,15 ,*,*,8 ,*,*
전라남도,영광군,일반,남자,75-79세,94 ,*,*,8 ,26 ,*,*,19 ,8 ,*
전라남도,영광군,일반,남자,80-84세,115 ,*,5 ,9 ,36 ,10 ,*,8 ,11 ,8 
전라남도,영광군,일반,남자,85세이상,98 ,*,5 ,15 ,35 ,10 ,*,8 ,*,5 
전라남도,영광군,일반,여자,65세미만,10 ,0 ,0 ,*,*,0 ,0 ,*,*,0 
전라남도,영광군,일반,여자,65-69세,47 ,*,*,*,*,*,*,7 ,*,5 
전라남도,영광군,일반,여자,70-74세,107 ,*,*,8 ,26 ,8 ,0 ,22 ,8 ,*
전라남도,영광군,일반,여자,75-79세,193 ,0 ,5 ,15 ,52 ,10 ,5 ,22 ,26 ,7 
전라남도,영광군,일반,여자,80-84세,284 ,*,*,40 ,105 ,24 ,*,17 ,19 ,5 
전라남도,영광군,일반,여자,85세이상,265 ,7 ,12 ,44 ,114 ,27 ,*,10 ,8 ,*
전라남도,영광군,기초,남자,65세미만,23 ,*,0 ,*,*,0 ,*,5 ,*,*
전라남도,영광군,기초,남자,65-69세,42 ,0 ,*,*,13 ,6 ,0 ,*,*,*
전라남도,영광군,기초,남자,70-74세,43 ,0 ,*,5 ,11 ,6 ,*,*,*,*
전라남도,영광군,기초,남자,75-79세,19 ,*,*,5 ,8 ,*,0 ,0 ,0 ,*
전라남도,영광군,기초,남자,80-84세,18 ,*,0 ,5 ,7 ,*,*,*,0 ,0 
전라남도,영광군,기초,남자,85세이상,13 ,0 ,*,*,6 ,*,0 ,*,0 ,0 
전라남도,영광군,기초,여자,65세미만,9 ,*,*,*,*,0 ,0 ,0 ,0 ,*
전라남도,영광군,기초,여자,65-69세,37 ,0 ,*,*,13 ,*,*,7 ,*,*
전라남도,영광군,기초,여자,70-74세,48 ,0 ,*,5 ,23 ,*,*,*,7 ,0 
전라남도,영광군,기초,여자,75-79세,56 ,*,*,6 ,22 ,8 ,*,6 ,*,0 
전라남도,영광군,기초,여자,80-84세,63 ,*,5 ,8 ,30 ,8 ,0 ,*,*,0 
전라남도,영광군,기초,여자,85세이상,71 ,5 ,*,17 ,34 ,*,0 ,*,*,*
전라남도,영광군,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,영광군,의료,남자,70-74세,*,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,영광군,의료,남자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,영광군,의료,남자,80-84세,6 ,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,영광군,의료,남자,85세이상,*,0 ,*,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,영광군,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
전라남도,영광군,의료,여자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,*
전라남도,영광군,의료,여자,75-79세,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,영광군,의료,여자,80-84세,11 ,0 ,*,*,5 ,*,0 ,0 ,0 ,0 
전라남도,영광군,의료,여자,85세이상,20 ,*,*,5 ,7 ,*,*,0 ,0 ,0 
전라남도,영광군,감경,남자,65세미만,7 ,*,*,*,*,0 ,0 ,0 ,0 ,0 
전라남도,영광군,감경,남자,65-69세,28 ,0 ,*,8 ,14 ,*,0 ,*,*,0 
전라남도,영광군,감경,남자,70-74세,38 ,*,*,*,19 ,*,*,0 ,0 ,*
전라남도,영광군,감경,남자,75-79세,68 ,*,0 ,12 ,40 ,7 ,0 ,*,*,0 
전라남도,영광군,감경,남자,80-84세,99 ,0 ,5 ,29 ,43 ,12 ,*,0 ,*,0 
전라남도,영광군,감경,남자,85세이상,126 ,*,*,28 ,73 ,12 ,*,*,*,0 
전라남도,영광군,감경,여자,65세미만,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,영광군,감경,여자,65-69세,27 ,*,*,5 ,12 ,*,*,*,*,0 
전라남도,영광군,감경,여자,70-74세,82 ,*,*,16 ,40 ,11 ,*,0 ,*,*
전라남도,영광군,감경,여자,75-79세,150 ,*,7 ,21 ,86 ,16 ,*,*,*,0 
전라남도,영광군,감경,여자,80-84세,372 ,8 ,13 ,75 ,197 ,50 ,11 ,*,*,*
전라남도,영광군,감경,여자,85세이상,555 ,10 ,37 ,130 ,294 ,62 ,8 ,*,*,0 
전라남도,장성군,일반,남자,65세미만,*,0 ,0 ,0 ,0 ,0 ,0 ,*,*,0 
전라남도,장성군,일반,남자,65-69세,23 ,*,0 ,*,6 ,0 ,0 ,*,*,*
전라남도,장성군,일반,남자,70-74세,45 ,*,*,*,11 ,*,*,10 ,*,7 
전라남도,장성군,일반,남자,75-79세,89 ,0 ,*,7 ,28 ,11 ,*,14 ,8 ,*
전라남도,장성군,일반,남자,80-84세,117 ,*,*,12 ,34 ,19 ,*,12 ,6 ,*
전라남도,장성군,일반,남자,85세이상,133 ,5 ,7 ,19 ,44 ,20 ,*,11 ,6 ,*
전라남도,장성군,일반,여자,65세미만,10 ,*,0 ,*,*,0 ,0 ,*,*,*
전라남도,장성군,일반,여자,65-69세,37 ,0 ,0 ,*,*,*,0 ,11 ,8 ,*
전라남도,장성군,일반,여자,70-74세,82 ,*,*,5 ,10 ,*,0 ,10 ,14 ,0 
전라남도,장성군,일반,여자,75-79세,169 ,0 ,*,21 ,38 ,17 ,*,23 ,18 ,7 
전라남도,장성군,일반,여자,80-84세,270 ,*,*,27 ,97 ,40 ,7 ,26 ,21 ,*
전라남도,장성군,일반,여자,85세이상,312 ,9 ,17 ,56 ,143 ,36 ,5 ,12 ,6 ,*
전라남도,장성군,기초,남자,65세미만,12 ,*,0 ,*,*,0 ,*,*,0 ,*
전라남도,장성군,기초,남자,65-69세,32 ,0 ,*,*,7 ,6 ,*,*,5 ,*
전라남도,장성군,기초,남자,70-74세,23 ,0 ,*,*,6 ,*,*,0 ,*,*
전라남도,장성군,기초,남자,75-79세,23 ,0 ,0 ,*,8 ,7 ,0 ,0 ,*,*
전라남도,장성군,기초,남자,80-84세,17 ,*,*,*,6 ,*,0 ,0 ,0 ,*
전라남도,장성군,기초,남자,85세이상,10 ,0 ,0 ,*,*,*,0 ,0 ,*,0 
전라남도,장성군,기초,여자,65세미만,9 ,*,0 ,*,*,0 ,0 ,0 ,*,*
전라남도,장성군,기초,여자,65-69세,16 ,0 ,*,*,*,*,*,*,*,*
전라남도,장성군,기초,여자,70-74세,25 ,*,*,*,8 ,*,*,*,*,0 
전라남도,장성군,기초,여자,75-79세,37 ,0 ,0 ,6 ,13 ,8 ,0 ,*,*,0 
전라남도,장성군,기초,여자,80-84세,43 ,*,0 ,7 ,14 ,10 ,*,*,*,0 
전라남도,장성군,기초,여자,85세이상,82 ,*,*,23 ,31 ,12 ,*,*,*,*
전라남도,장성군,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전라남도,장성군,의료,남자,65-69세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
전라남도,장성군,의료,남자,70-74세,*,0 ,0 ,0 ,*,0 ,*,0 ,0 ,0 
전라남도,장성군,의료,남자,75-79세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
전라남도,장성군,의료,남자,80-84세,5 ,0 ,0 ,0 ,*,*,0 ,*,0 ,0 
전라남도,장성군,의료,남자,85세이상,*,0 ,*,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,장성군,의료,여자,65-69세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,장성군,의료,여자,70-74세,*,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
전라남도,장성군,의료,여자,75-79세,*,0 ,0 ,0 ,*,*,0 ,0 ,0 ,0 
전라남도,장성군,의료,여자,80-84세,7 ,0 ,0 ,*,*,0 ,0 ,*,*,0 
전라남도,장성군,의료,여자,85세이상,18 ,0 ,*,7 ,*,*,0 ,0 ,0 ,0 
전라남도,장성군,감경,남자,65세미만,8 ,*,0 ,*,*,0 ,0 ,0 ,0 ,0 
전라남도,장성군,감경,남자,65-69세,15 ,*,0 ,*,8 ,*,*,0 ,0 ,0 
전라남도,장성군,감경,남자,70-74세,36 ,0 ,0 ,8 ,19 ,*,*,0 ,*,0 
전라남도,장성군,감경,남자,75-79세,58 ,*,5 ,10 ,30 ,9 ,*,0 ,0 ,0 
전라남도,장성군,감경,남자,80-84세,100 ,*,5 ,10 ,41 ,27 ,8 ,0 ,*,0 
전라남도,장성군,감경,남자,85세이상,105 ,*,*,19 ,65 ,14 ,*,0 ,0 ,0 
전라남도,장성군,감경,여자,65세미만,*,*,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
전라남도,장성군,감경,여자,65-69세,21 ,*,*,5 ,6 ,*,*,0 ,*,0 
전라남도,장성군,감경,여자,70-74세,58 ,*,*,8 ,27 ,10 ,*,0 ,0 ,*
전라남도,장성군,감경,여자,75-79세,118 ,*,*,17 ,52 ,28 ,*,*,*,0 
전라남도,장성군,감경,여자,80-84세,326 ,8 ,16 ,49 ,172 ,61 ,6 ,*,0 ,0 
전라남도,장성군,감경,여자,85세이상,520 ,22 ,33 ,118 ,263 ,66 ,5 ,*,0 ,0 
전라남도,완도군,일반,남자,65세미만,7 ,0 ,0 ,*,*,0 ,0 ,*,0 ,*
전라남도,완도군,일반,남자,65-69세,24 ,0 ,*,*,*,0 ,0 ,7 ,5 ,*
전라남도,완도군,일반,남자,70-74세,41 ,0 ,*,5 ,11 ,*,0 ,11 ,6 ,*
전라남도,완도군,일반,남자,75-79세,82 ,0 ,0 ,16 ,16 ,*,*,20 ,8 ,6 
전라남도,완도군,일반,남자,80-84세,117 ,0 ,*,10 ,32 ,9 ,0 ,26 ,15 ,10 
전라남도,완도군,일반,남자,85세이상,81 ,0 ,*,8 ,17 ,*,*,20 ,10 ,*
전라남도,완도군,일반,여자,65세미만,9 ,*,*,*,*,0 ,0 ,*,*,0 
전라남도,완도군,일반,여자,65-69세,42 ,0 ,0 ,*,*,*,*,12 ,7 ,5 
전라남도,완도군,일반,여자,70-74세,59 ,0 ,0 ,*,9 ,*,0 ,19 ,7 ,*
전라남도,완도군,일반,여자,75-79세,122 ,0 ,*,7 ,23 ,7 ,*,24 ,23 ,12 
전라남도,완도군,일반,여자,80-84세,226 ,0 ,*,23 ,68 ,11 ,0 ,42 ,31 ,12 
